113.02,-122.77,240.04,268.83,0.64481,0.015871,0.22848,0.065261,14.456,9.6887,0.080155
236.66,-245.42,487.31,516.38,0.00047979,0.61578,0.00015658,0.064256,9.4938,5.6612,0.26956
281.38,-288.85,576.76,606.41,0.13274,0.0032071,0.0047611,0.016841,3.2579,5.9239,0.37841
308.9,-316.5,631.8,661.16,0.044646,0.057132,0.0022849,0.0049348,1.8927,6.0956,0.34849
133.59,-141.33,281.18,311.78,0.16631,0.0040917,0.012485,0.34455,8.2062,5.5884,0.37512
183.78,-192.32,381.56,409.03,0.95253,0.90153,0.98987,0.00079897,2.7294,0.31061,-0.3951
133.55,-142.59,281.1,311.45,0.33897,0.02523,0.063089,0.011439,11.927,8.3351,0.3199
200.93,-209.28,415.86,444.23,0.0018713,0.09393,0.0021458,0.98378,9.0241,1.8191,0.12105
134.85,-143.08,283.7,314.28,0.37385,0.073111,0.12714,0.083488,8.9656,9.4638,0.4437
273.26,-281.03,560.51,589.74,0.37112,0.0032349,0.79844,0.00047142,6.3079,6.0627,0.29117
285.9,-292.37,585.8,615.79,0.11738,0.07319,0.024279,0.7361,2.9197,2.7476,0.43096
62.317,-79.374,138.63,167.84,0.097159,0.00039495,0.19091,0.00058316,29.316,17.881,0.21089
204.68,-213.56,423.37,451.94,0.55115,0.00068276,0.39876,0.00030936,10.725,6.1132,0.20501
89.491,-108.47,192.98,221.75,0.019683,0.0015773,0.00061581,0.001505,26.111,26.247,0.20485
202.94,-211.04,419.89,449.82,0.65847,0.066038,0.0028859,0.0013005,7.6792,6.3303,0.28323
134.69,-148.19,283.38,313.22,0.036278,0.066464,0.00054311,0.013375,16.797,18.667,0.33834
201.09,-208.25,416.17,443.9,0.77487,0.0036024,0.75615,0.00043491,4.0836,2.9737,-0.059442
250.21,-261.14,514.42,543.75,0.0016344,0.00016586,0.00035467,0.052404,5.6513,15.922,0.29119
263.51,-270.39,541.01,571.07,0.089107,0.1037,0.0092172,0.98951,3.5668,3.4545,0.42495
141.41,-148.7,296.82,327.51,0.16341,0.00059643,0.053327,0.87567,5.2889,5.267,0.46686
127.18,-135.79,268.35,297.29,0.73997,0.023288,0.0012791,0.31343,11.979,5.3802,-0.097841
112.03,-123.66,238.05,268.23,0.25869,0.025522,0.067619,0.0013442,14.671,15.138,0.33028
128.23,-139.52,270.46,300.51,0.24545,0.00080321,0.0087763,0.000439,18.093,7.0656,0.26144
134.06,-144.06,282.12,312.18,0.48464,0.12923,0.0016349,0.0021161,12.76,10.072,0.30321
111.95,-121.46,237.91,268.29,0.41354,0.021666,0.022175,0.0046395,12.237,9.2257,0.30896
224.93,-232.01,463.87,493.13,0.172,0.28148,0.0026466,0.96782,4.6544,5.606,0.17004
125.14,-136.82,264.27,292.51,0.092966,0.00073914,0.00043783,0.00029435,12.695,13.188,0.076374
290.66,-298.02,595.33,625.59,0.20336,0.001437,0.019852,0.010844,2.3648,5.2421,0.72647
218.54,-226.42,451.08,481.39,0.16412,0.023045,0.0052564,0.0021785,4.0826,7.9119,0.51107
235.94,-243.9,485.89,515.58,0.33146,0.024994,0.78155,0.0014064,3.5835,10.085,0.34858
95.128,-106.28,204.26,233.43,0.059982,0.0019292,0.007396,0.26086,16.952,10.441,0.099371
329.67,-337.86,673.35,702.86,0.021436,0.035435,0.72684,0.13724,0.59114,0.64804,1.2825
185.2,-192.64,384.41,414.07,0.28616,0.064012,0.0025539,0.98295,7.3411,3.3504,0.14818
262.07,-269.79,538.15,567.88,0.35644,0.0014536,0.0024771,0.00079398,2.8945,5.0854,0.34794
187.56,-196.18,389.12,419.66,0.33242,0.048667,0.93361,0.013826,8.5795,10.334,0.49909
298.78,-305.77,611.56,641.55,0.17958,0.48349,0.010832,0.35875,0.90137,4.0306,1.156
237.22,-244.36,488.44,519.29,0.65583,0.051722,0.82845,0.0038144,1.3244,3.0834,2.1041
260.3,-267.87,534.6,565.12,0.38763,0.00183,0.51949,0.042511,1.1824,6.7258,1.6081
163.27,-175.45,340.54,370,0.032987,0.037412,0.0010667,0.0020705,9.4674,19.98,0.26435
316.77,-323.76,647.54,677.25,0.60078,0.021244,0.10702,0.57215,3.4466,0.74659,0.24787
251.6,-259.21,517.19,547.05,0.2014,0.0056539,0.0027687,0.0078623,5.4785,5.1409,0.32679
125.09,-131.72,264.17,295.26,0.49831,0.17192,0.83794,0.5,6.5204,4.4795,0.92908
142.45,-150.94,298.9,329.76,0.12909,0.0038616,0.009865,0.037783,6.8465,9.4938,0.64517
133.1,-140.31,280.19,310.59,0.39265,0.2168,0.080719,0.73531,8.6909,5.3304,0.26793
240.96,-248.18,495.92,526.89,0.25693,0.0040818,0.0085164,0.011034,4.3404,3.1871,1.0709
126.54,-134.8,267.08,297.91,0.40473,0.0010465,0.31957,0.001952,8.2095,6.9752,0.51474
174.13,-181.58,362.26,391.74,0.32746,0.052029,0.0052857,0.59972,6.3165,7.2959,0.10349
120.51,-128,255.01,285.39,0.96985,0.11251,0.027438,0.39996,7.6382,6.3232,0.16997
202.48,-210.38,418.96,449.66,0.030716,0.090308,0.082828,0.073398,4.9821,10.121,0.69445
158.57,-166.32,331.13,361.87,0.10002,0.0072809,0.48881,0.073962,6.133,8.7025,0.58865
214.3,-222.35,442.61,472.98,0.076384,0.063365,0.11397,0.0014911,7.7237,7.3295,0.43923
148.08,-158.41,310.16,340.11,0.095697,0.0051109,0.11479,0.019032,13.522,11.526,0.31235
138.01,-146.75,290.02,318.77,0.10184,0.0040461,0.00058746,0.56958,9.7698,7.3843,0.053547
232.95,-239.76,479.91,509.99,0.22217,0.042781,0.0040632,0.93417,3.4607,3.9147,0.37409
158.55,-167.86,331.11,360.75,0.34277,0.0016594,0.073764,0.00097749,11.141,8.1755,0.20825
149.34,-156.68,312.69,342.77,0.31796,0.0083127,0.04391,0.9785,6.7234,4.8712,0.17919
166,-174.95,346,376.5,0.23134,0.0006815,0.087129,0.00072278,10.835,5.9978,0.36183
187.57,-202.1,389.15,419.04,0.0067996,0.0016734,0.00079936,0.013992,14.34,22.875,0.39415
209.34,-216.81,432.67,463.28,0.11522,0.0032988,0.0042953,0.23524,7.1405,2.7419,0.38995
147.29,-158.55,308.58,338.41,0.059862,0.00050784,0.0029064,0.00023926,13.019,11.53,0.28588
214.85,-221.34,443.7,474.75,0.52077,0.32858,0.16115,0.43237,2.0674,1.6491,2.0077
78.683,-85.61,171.37,202.43,0.16524,0.042116,0.21712,0.66899,3.3668,7.2892,1.36
129.96,-140.71,273.91,301.96,0.01437,0.98353,0.0012187,0.77116,19.268,1.9686,0.12343
136.01,-143.36,286.01,316.75,0.30179,0.0013425,0.18818,0.1781,6.7848,5.7656,0.47056
268.77,-275.96,551.53,582.13,0.21607,0.27266,0.0037733,0.93827,1.0759,2.4954,1.7982
226.09,-233.42,466.18,497.12,0.13331,0.0025579,0.015011,0.088171,1.8733,4.9174,1.7975
107.83,-119.67,229.67,258.38,0.10821,0.0010001,0.019834,0.016894,22.234,5.7842,0.088516
99.964,-109.54,213.93,240.97,0.0072798,0.002248,0.00043053,0.00040806,11.516,2.9847,-0.012963
192.12,-200.05,398.24,427.17,0.13977,0.036374,0.0043036,0.07542,5.4622,9.107,0.066493
206.4,-213.77,426.79,457.81,0.12793,0.00082833,0.0083706,0.13444,1.9761,3.7848,1.973
184.42,-192.77,382.84,413.34,0.24924,0.00066071,0.78699,0.00045306,3.566,9.5736,0.65648
236.96,-243.38,487.92,518.33,0.81511,0.13989,0.1737,0.11625,4.6837,3.9211,0.47309
107.38,-117.42,228.76,258.95,0.95034,0.020479,0.03536,0.00533,14.228,8.8527,0.25562
119.75,-127.74,253.5,284.39,0.16218,0.013231,0.13718,0.014389,2.0054,9.8298,1.5269
125.38,-134.34,264.76,294.32,0.53259,0.019795,0.14259,0.084087,12.386,8.6142,0.14252
236.29,-243.58,486.57,517.65,0.0012965,0.010201,0.44878,0.08014,2.1881,2.6726,2.2928
91.334,-98.737,196.67,227.53,0.1724,0.003603,0.0062363,0.70172,5.8307,5.7118,0.48726
179.26,-188.73,372.53,400.86,0.026236,0.0010611,0.0012405,0.0086441,11.114,6.8002,0.14195
247.5,-254.53,509,538.13,0.71409,0.0018021,0.060345,0.042547,4.4852,4.6575,0.12484
257.24,-264.88,528.47,558.79,0.10766,0.0011994,0.08701,0.00045694,3.1501,5.7509,0.59215
124.5,-133.64,263,290.62,0.90623,0.032803,0.18365,0.00089224,14.115,4.2989,0.032744
322.77,-329.73,659.54,689.28,0.63826,0.0053485,0.22113,0.32163,0.93941,2.3562,0.73813
250.37,-260.47,514.73,544.78,0.050581,0.0030549,0.13521,0.00072272,6.6099,15.141,0.43721
